utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_screen_resolution,device_browser,geo_country,geo_city,target
HFaOtpcChAlcMuxEAlpu,cpc,hkvDVxqLOzGjGaoNiNzN,hkvDVxqLOzGjGaoNiNzN,OcqUiVhDTSWvCbYTFmhX,desktop,Windows,other,1366x768,Chrome,Kazakhstan,Almaty,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,desktop,Linux,other,393x851,Chrome,Russia,Klimovsk,1
gVRrcxiDQubJiljoTbGm,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,428x926,Safari (in-app),Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x640,Android Webview,Russia,Novosibirsk,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x812,Safari,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,375x667,Safari,Russia,Izhevsk,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,393x851,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,2560x1440,Chrome,Russia,Moscow,1
iNFgfQPqHPBuvGCYtrQE,cpc,hnthrvdBdqpbZrLTWFSs,hnthrvdBdqpbZrLTWFSs,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,375x812,Safari,Russia,Saint Petersburg,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x812,Safari,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1920x1080,Chrome,Russia,Pushkino,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Samsung,385x854,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,desktop,Windows,other,1440x900,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1680x1050,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1920x1080,YaBrowser,Russia,Lipetsk,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,desktop,Windows,other,1920x1080,YaBrowser,Russia,Lipetsk,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,412x892,Samsung Internet,Russia,Saint Petersburg,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,385x854,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x640,Chrome,Russia,Saint Petersburg,1
nrKihqcWGIzDsOqljdAv,cpc,QdLfySaGXolfTBSNVfHn,QdLfySaGXolfTBSNVfHn,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Yekaterinburg,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Huawei,360x780,Chrome,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,iOS,Apple,414x896,Safari,United Arab Emirates,Sharjah,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Korolyov,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,390x844,Safari,Estonia,Tallinn,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Xiaomi,360x800,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x892,Chrome,Russia,Petrozavodsk,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Krasnodar,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,393x851,Chrome,Russia,Krasnoyarsk,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x780,Chrome,Russia,Chelyabinsk,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Xiaomi,360x800,Chrome,Russia,Moscow,1
QxAxdyPLuQMEcrdZWdWb,cpa,mSVMBvlHFgftJaQAZEdp,mSVMBvlHFgftJaQAZEdp,gEydMgyogRBSsihrQQwd,mobile,Android,Samsung,412x915,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x846,Chrome,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,385x854,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,YaBrowser,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Xiaomi,393x873,YaBrowser,Russia,Saint Petersburg,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,393x851,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,320x686,Chrome,Russia,Moscow,1
jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,bxOTvPtyGSdUrbwoXCPO,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1920x1080,YaBrowser,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Huawei,360x760,Chrome,Russia,Balashikha,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x812,Safari,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Realme,360x800,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,414x896,Safari,United Kingdom,London,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Xiaomi,393x851,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,UKNBOHebRIIsQRsjNKay,mobile,Android,Huawei,360x780,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Realme,360x800,Android Webview,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x760,Chrome,Russia,Novosibirsk,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Xiaomi,393x830,Chrome,Russia,Zheleznodorozhny,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1366x768,YaBrowser,Russia,Chelyabinsk,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Huawei,360x780,YaBrowser,Russia,Moscow,1
aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1366x768,YaBrowser,Russia,Voronezh,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,iOS,Apple,375x812,YaBrowser,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Nizhny Novgorod,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,428x926,Safari,Russia,Grozny,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Huawei,360x800,Chrome,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Samsung,360x760,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,360x760,Chrome,Russia,Yekaterinburg,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Android Webview,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,384x854,Chrome,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Huawei,360x720,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x800,Chrome,Russia,Saint Petersburg,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Vivo,393x876,Chrome,Russia,Serpukhov,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x892,Chrome,Russia,Balashikha,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,428x926,Safari,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x892,Chrome,Russia,Yekaterinburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x846,Chrome,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x780,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,375x812,Safari,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,other,1536x864,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1920x1080,YaBrowser,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,sbJRYgVfvcnqKJNDDYIr,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,360x640,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,414x736,Safari,Russia,Moscow,1
FTAuYVNoYYxgvKMpKSLW,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Android Webview,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Samsung,412x892,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,390x844,Safari,Russia,Chelyabinsk,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),393x873,Android Webview,Russia,Moscow,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,Android,(not set),393x873,Android Webview,Russia,Moscow,1
jaSOmLICuBzCFqHfBdRg,email,bxOTvPtyGSdUrbwoXCPO,bxOTvPtyGSdUrbwoXCPO,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1536x864,YaBrowser,Russia,Sochi,1
ZpYIoDJMcFzVoPFsHGJL,smartbanner,jqlUOdZBNZYfInQVcZlS,jqlUOdZBNZYfInQVcZlS,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Moscow,1
aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,428x926,Safari,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x892,Chrome,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,iOS,Apple,375x667,YaBrowser,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Samsung,360x800,Samsung Internet,Russia,Khimki,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,375x812,Safari,Russia,Moscow,1
QxAxdyPLuQMEcrdZWdWb,cpc,vRLTQQKAsFQMxbcHGPhu,vRLTQQKAsFQMxbcHGPhu,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,385x854,Chrome,Russia,Kazan,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,desktop,Windows,other,1920x1080,Chrome,Russia,Sosnovy Bor,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,360x780,Android Webview,Russia,Tula,1
RmEBuqrriAfAVsLQQmhk,cpc,VBmazutCflYumtDHrQYe,VBmazutCflYumtDHrQYe,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,desktop,Windows,other,1536x864,Chrome,Russia,Moscow,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Xiaomi,393x822,Chrome,Russia,Saint Petersburg,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x812,Safari,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,desktop,Windows,other,2560x1080,Chrome,Russia,Odintsovo,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,Android,Samsung,360x640,Chrome,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,414x736,Safari,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x812,Chrome,Russia,Moscow,1
eLzNJHzPelJpEyBwMrKo,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pucKZkLDtpMDBTobJAJG,mobile,Android,Realme,320x712,Android Webview,Russia,Yaroslavl,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,339x753,Chrome,Russia,(not set),1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x800,Chrome,Russia,Ryazan,1
MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,pHqgLcdBQPSLcrTpLkdr,mobile,Android,Samsung,360x760,Chrome,Russia,Moscow,1
bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,LTuZkdKfxRGVceoWkVyg,puhZPIYqKXeFPaUviSjo,mobile,Android,OnePlus,412x892,Chrome,Russia,Moscow,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,iOS,Apple,414x736,Safari,Russia,Vidnoye,1
BHcvLfOaCWvWTykYqHVe,cpc,jvsVVQVKRfBIqBDBuCkq,jvsVVQVKRfBIqBDBuCkq,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Xiaomi,393x851,Chrome,Russia,Saint Petersburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x640,Chrome,Russia,Moscow,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,414x896,Safari,Russia,Moscow,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x869,Chrome,Russia,Krasnodar,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,412x915,Chrome,Russia,Protvino,1
geDcueAOghDzHkGMmdOq,cpm,FTjNLDyTrXaWYgZymFkV,FTjNLDyTrXaWYgZymFkV,vuriSCpYEnMEbLACpaMZ,mobile,Android,Xiaomi,393x851,Android Webview,Russia,Tver,1
kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,XHNUiSKKGTEpSAlaVMFQ,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,375x667,Safari,Russia,Moscow,1
IZEXUFLARCUMynmHNBGo,blogger_channel,ngkgBNjlzLYBofkljaBo,ngkgBNjlzLYBofkljaBo,puhZPIYqKXeFPaUviSjo,desktop,Windows,other,1920x1080,Edge,Russia,Kazan,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,390x844,Safari,Russia,Yekaterinburg,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,360x640,Chrome,Russia,Irkutsk,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,360x720,Chrome,Russia,53425,1
ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,LEoPHuyFvzoNfnzGgfcd,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,390x844,Safari,Russia,Moscow,1
